-84.94	 0.459821
-84.93	 0.459815
-84.92	 0.459808
-84.91	 0.459801
-84.9	 0.459794
-84.89	 0.459787
-84.88	 0.45978
-84.87	 0.459773
-84.86	 0.459766
-84.85	 0.459759
-84.84	 0.459752
-84.83	 0.459745
-84.82	 0.459738
-84.81	 0.459731
-84.8	 0.459724
-84.79	 0.459717
-84.78	 0.45971
-84.77	 0.459702
-84.76	 0.459695
-84.75	 0.459688
-84.74	 0.459681
-84.73	 0.459674
-84.72	 0.459667
-84.71	 0.45966
-84.7	 0.459653
-84.69	 0.459645
-84.68	 0.459638
-84.67	 0.459631
-84.66	 0.459624
-84.65	 0.459616
-84.64	 0.459609
-84.63	 0.459602
-84.62	 0.459595
-84.61	 0.459587
-84.6	 0.45958
-84.59	 0.459573
-84.58	 0.459566
-84.57	 0.459558
-84.56	 0.459551
-84.55	 0.459544
-84.54	 0.459536
-84.53	 0.459529
-84.52	 0.459522
-84.51	 0.459514
-84.5	 0.459507
-84.49	 0.459499
-84.48	 0.459492
-84.47	 0.459484
-84.46	 0.459477
-84.45	 0.45947
-84.44	 0.459462
-84.43	 0.459455
-84.42	 0.459447
-84.41	 0.45944
-84.4	 0.459432
-84.39	 0.459425
-84.38	 0.459417
-84.37	 0.45941
-84.36	 0.459402
-84.35	 0.459394
-84.34	 0.459387
-84.33	 0.459379
-84.32	 0.459372
-84.31	 0.459364
-84.3	 0.459357
-84.29	 0.459349
-84.28	 0.459341
-84.27	 0.459334
-84.26	 0.459326
-84.25	 0.459318
-84.24	 0.459311
-84.23	 0.459303
-84.22	 0.459295
-84.21	 0.459287
-84.2	 0.45928
-84.19	 0.459272
-84.18	 0.459264
-84.17	 0.459257
-84.16	 0.459249
-84.15	 0.459241
-84.14	 0.459233
-84.13	 0.459225
-84.12	 0.459218
-84.11	 0.45921
-84.1	 0.459202
-84.09	 0.459194
-84.08	 0.459186
-84.07	 0.459178
-84.06	 0.45917
-84.05	 0.459163
-84.04	 0.459155
-84.03	 0.459147
-84.02	 0.459139
-84.01	 0.459131
-84	 0.459123
-83.99	 0.459115
-83.98	 0.459107
-83.97	 0.459099
-83.96	 0.459091
-83.95	 0.459083
-83.94	 0.459075
-83.93	 0.459067
-83.92	 0.459059
-83.91	 0.459051
-83.9	 0.459043
-83.89	 0.459035
-83.88	 0.459027
-83.87	 0.459019
-83.86	 0.459011
-83.85	 0.459003
-83.84	 0.458995
-83.83	 0.458987
-83.82	 0.458978
-83.81	 0.45897
-83.8	 0.458962
-83.79	 0.458954
-83.78	 0.458946
-83.77	 0.458938
-83.76	 0.458929
-83.75	 0.458921
-83.74	 0.458913
-83.73	 0.458905
